table_id,编  码,品目名称,说  明,品目类别
table_1,A02230400,人造板加工设备,包括削片机、铺装成型机、干燥机、压机、裁边机、砂光机、施胶机、运输机、分选机、剥皮机、定心机、旋切机、卷板机、刨切机、剪板机、挖孔补节机、拼缝机、组坯机、磨浆机、后处理设备、横截机、装卸机、分板机、冷却翻板机、垫板处理设备、木片清洗机、料仓、分离器、电磁振动器、磁选装置、升降台、堆拆垛机、计量设备、浸渍干燥机、磨刀机、容器、浓度调节器、拼接板机等。。,货物
table_1,A02230500,木材干燥设备,包括常规干燥设备、除湿干燥设备、真空干燥设备、太阳能干燥设备、高频干燥设备、微波干燥设备等。,货物
table_1,A02230600,木材防腐设备,,货物
table_1,A02230700,林业生物质工程设备,,货物
table_1,A02230800,木材采集和加工机械零部件,,货物
table_1,A02239900,其他木材采集和加工机械,,货物
table_1,A02240000,食品加工设备,,货物
table_1,A02240100,制糖机械,包括原料处理设备、提汁设备、制炼设备、废粕综合利用设备等。,货物
table_1,A02240200,糕点糖果及果品加工机械,包括糕点类原料加工机械，饼干加工机，糕点加工机，糖果加工备料机械，糖果加工成型机械，果品加工机械，糕点、糖果、果品生产线等。,货物
table_1,A02240300,菜类食品加工机械,包括蔬菜加工机械、豆制品加工机械、淀粉制品加工机械等。,货物
table_1,A02240400,屠宰、肉食品及蛋品加工机械,包括禽畜屠宰加工设备、肉类加工机械、乳品加工机械、蛋品加工设备、水产品加工机械等。,货物
table_1,A02240500,食品蒸煮机械,,货物
table_1,A02240600,食品杀菌器械,,货物
table_1,A02240700,食品均质机,,货物
table_1,A02240800,调味品加工机械,包括味精加工机械、酱制品加工机械、酱油加工机械、食醋加工机械等。,货物
table_1,A02240900,罐头食品生产线,包括肉类罐头加工线、蔬菜罐头加工线、水产品罐头加工线等。,货物
table_1,A02241000,饮食炊事机械,,货物
table_1,A02241100,食品检测、监测设备,,货物
table_1,A02241200,食品加工设备零部件,,货物
table_1,A02249900,其他食品加工设备,,货物
table_1,A02250000,饮料加工设备,,货物
table_1,A02250100,酿酒设备,包括通用酿酒设备、啤酒制造设备、白酒制造设备、黄酒制造设备、果酒制造设备、食用酒精制造设备等。,货物
table_1,A02250200,无醇饮料加工设备,包括冷饮设备，咖啡、可可加工设备，茶饮料加工设备，果汁加工设备，饮用水加工设备等。,货物
table_1,A02250300,饮料加工设备零部件,,货物
table_1,A02259900,其他饮料加工设备,,货物
table_1,A02260000,烟草加工设备,,货物
table_1,A02260100,烟用加温加湿机械,包括回潮机、微波回软设备、洗梗机等。,货物
table_1,A02260200,烟用解把机械,包括解把机、松散机、松包机等。,货物
table_1,A02260300,烟用除杂、筛分机械,包括筛分机、筛砂机、剔除机、除杂设备、除麻丝机、梗签分离机等。,货物
table_1,A02260400,烟用叶梗分离机械,包括打叶机、风分机等。,货物
table_1,A02260500,烟用烘烤机械,包括烟梗烤机、烟片烤机、自助烟烘干机、碎烟干燥机等。,货物
table_1,A02260600,烟用预压打包机械,包括预压机、打包机等。,货物
table_1,A02260700,烟用开（拆）包机械,包括拆箱机、开包机等。,货物
table_1,A02260800,烟用叶片分切机械,包括切片机等。,货物
table_1,A02260900,烟用切丝机械,包括直刃滚刀式切（梗）丝机、曲刃滚刀式切（梗）丝机等。,货物
table_1,A02261000,烟用烘丝机械,包括烘丝机、烘（梗）丝机等。,货物
table_1,A02261100,烟用冷却机械,包括振动式烟丝冷却机、带式烟丝冷却机等。,货物
table_1,A02261200,烟用香精香料调配及加料加香机械,包括加香机、加料机、糖香料厨房设备等。,货物
table_1,A02261300,烟用压梗机械,包括压梗机等。,货物
table_1,A02261400,烟丝膨胀机械,包括二氧化碳烟丝膨胀装置、KC-2 介质烟丝膨胀装置、氮气烟丝膨胀装置、气流式烟丝膨胀装置等。,货物
table_1,A02261500,烟丝输送机械,包括喂料机，喂丝机，吸丝机，送丝系统，储存输送系统，虑棒发射、接收系统等。,货物
table_1,A02261600,再造烟叶机械,包括薄片生产设备等。,货物
table_1,A02261700,烟用卷接机械,包括卷烟机、接装机、装盘机、卸盘机、卷接机组等。,货物
table_1,A02261800,烟用包装机械,包括包装机组、包装机、小包机、条包机、小包存储器等。,货物
table_1,A02261900,烟用滤棒成型机,包括开松上胶机、滤棒成型机组等。,货物
table_1,A02262000,烟用装封箱机,包括封箱机、装箱机、条盒提升机、条盒输送机、条盒方向转换机、封装箱机等。,货物
table_1,A02262100,废烟支、烟丝回收装置,包括废烟支处理机等。,货物
table_1,A02262200,烟草加工机械零部件,,货物
table_1,A02269900,其他烟草加工机械,包括配叶机、碎叶分离机、贮叶配叶机、烟丝探测器等。,货物
table_1,A02270000,粮油作物和饲料加工设备,金属,货物
table_1,A02270100,通用清理机械,包括筛、去石机等。,货物
table_1,A02270200,碾米机械,包括原料清理设备、脱壳分离设备、碾米机、涮米设备、联合碾米设备、玉米加工设备等。,货物
table_1,A02270300,面粉加工设备,包括原料清理设备、磨粉设备、筛粉机、清粉机、松粉机、撞击机、打麸机、刷麸机等。,货物
table_1,A02270400,榨油机械,包括原料清理设备、压胚设备、软化设备、压饼机、榨油机、蒸炒锅等。,货物
table_1,A02270500,油脂浸出机械,包括浸出器、蒸发器、汽提塔、脱溶机、脱臭机、蒸脱机、烘干机和干燥机、尾气吸收装置等。,货物
table_1,A02270600,油脂精炼设备,包括锅、脱臭塔、脱臭炉、油碱比配机、混合机械、罐、油液捕集器等。,货物
table_1,A02270700,饲料加工设备,包括混合及配料设备、颗粒压制设备、饲料加工机械及机组等。,货物
table_1,A02270800,食品油脂加工设备,包括油料蛋白生产设备、花生蛋白生产设备、起酥油设备、人造奶油设备等。,货物
table_1,A02270900,粮油作物和饲料加工设备零部件,,货物
table_1,A02279900,其他粮油作物和饲料加工设备,包括谷物、油籽加工专用机械设备，粮、油仓储，打包、灌包专用机械，制盐机械等。,货物
table_1,A02280000,纺织设备,,货物
table_1,A02280100,化纤机械,包括抽丝设备、维纶设备、腈纶设备、涤纶设备、绵纶设备、丙纶设备、纤维素纤维设备等。,货物
table_1,A02280200,棉纺织机械,包括棉开松设备、分梳机、并条机、纱机、纺纱机、捻线机、棉纱处理设备、织机等。,货物
table_1,A02280300,毛纺织机械,包括毛处理设备、毛条设备、毛纺设备、捻机、毛纱处理设备、毛织机、绒线设备等。,货物
table_1,A02280400,麻纺织机械,包括麻处理设备、分梳机、并条机、麻纺机、麻织机等。,货物
table_1,A02280500,丝绸机械及绢纺机械,包括准备设备、缫丝设备、丝织设备、绢纺设备、抽丝纱设备等。,货物
table_1,A02280600,针织机械,包括单动针纬编机、联动针纬编机、经编机等。,货物
table_1,A02280700,染整机械,包括印染后整理设备、针织品染色整理设备等。,货物
table_1,A02280800,非织造织物设备,包括开松混棉设备、给棉设备、成网设备、梳理设备、交叉铺网设备、浸渍设备、烘燥设备、上胶设备、针刺设备、水刺设备、切边设备、成卷设备、直接纺丝设备、熔喷设备、非织造布辅机设备等。,货物
table_1,A02280900,毛毯加工机械,包括准备设备、处理设备、染整机械等。,货物
table_1,A02281000,纺织设备零部件,,货物
table_1,A02289900,其他纺织设备,包括织造通用装置、缝编机、钩编机等。,货物
table_1,A02290000,缝纫、服饰、制革和毛皮加工设备,,货物
table_1,A02290100,缝纫机,包括民用缝纫机、工业缝纫机等。,货物
table_1,A02290200,服装加工机械,包括剪裁机械、粘合机、压胶机、制领机械、整烫设备、大臼扣机、服装打号码机、商标机等。,货物
table_1,A02290300,羽绒加工设备,包括预分机、除灰机、洗毛机、脱水机、烘毛机、分毛机、冷却机、拼堆机等。,货物
table_1,A02290400,工业洗涤机械,包括10KG以上干洗机、10KG以上洗衣脱水机、10KG以上烘干机、烫平机、折叠机、隧道洗涤机组、后整理整烫定型设备（各种夹机人像机）、洗衣工厂用辅助设备（去渍台、输送线、吊挂线）等。,货物
table_1,A02290500,制鞋机械,包括下料机械、片帮机械、缝外线机、缝内线机、胶粘机、压合机、绷机、成型机、钉鞋眼机、烫平机械等。,货物
table_1,A02290600,制帽机械,,货物
table_1,A02290700,制革机械,包括制革准备机械、磨革机、打光机、拉伸机械、平展机械、干燥机、烫革机械、皮革轧花机等。,货物
table_1,A02290800,毛皮加工机械,包括毛皮去肉机、剪毛机、烫毛机、梳毛机、干铲机、毛皮挤油机、刷酸机、毛皮削匀机、毛皮拉伸机等。,货物
table_1,A02290900,皮革制品加工机械,包括皮箱接头机、其他皮革制品加工机械。,货物
table_1,A02291000,缝纫、服饰、制革和毛皮加工机械零部件,,货物
table_1,A02299900,其他缝纫、服饰、制革和毛皮加工机械,,货物
table_1,A02300000,造纸和印刷机械,,货物
table_1,A02300100,造纸机械,包括制浆设备、打浆设备、洗浆机械、筛选设备、漂白设备、造纸机、造纸完成机械、加工纸设备、造纸辅机等。,货物
table_1,A02300200,图像制版机械,,货物
table_1,A02300300,文字制版机械,,货物
table_1,A02300400,照排设备,,货物
table_1,A02300500,盲文印刷机,,货物
table_1,A02300600,装订机械,,货物
table_1,A02300700,数码印刷机,,货物
table_1,A02300800,造纸纵切机,,货物
table_1,A02300900,切纸机,,货物
table_1,A02301000,切割机,,货物
table_1,A02301100,盘纸分切机,,货物
table_1,A02301200,切蜡光纸机,,货物
table_1,A02301300,裁纸机,,货物
table_1,A02309900,其他造纸和印刷机械,,货物
table_1,A02310000,化学药品和中药设备,,货物
table_1,A02310100,化学原料药加工机械,包括摇瓶机、结晶设备、发酵设备等。,货物
table_1,A02310200,制剂机械,包括片剂机械，水针机械，粉、针机械，大输液机械，酊水、糖浆剂设备，药膜机械，软膏机械，胶囊设备，丸剂机械，颗粒剂机械等。,货物
table_1,A02310300,中药机械,包括中药饮片加工机械、提取机械等。,货物
table_1,A02310400,药瓶洗理机械,包括洗瓶机、理瓶机、供瓶机、输瓶机等。,货物
table_1,A02310500,药用干燥设备,包括真空干燥设备、喷雾干燥设备、气流干燥设备、沸腾干燥设备、冷冻干燥设备、热风干燥设备、双锥干燥设备、中药干燥设备等。,货物
table_1,A02310600,制药蒸发设备和浓缩设备,包括标准式蒸发器、薄膜式蒸发器、刮板式蒸发器、浓缩设备、列管式蒸发器、离心薄膜蒸发器等。,货物
table_1,A02310700,药品专用包装机械,包括片丸药包装机械、胶囊分装机械等。,货物
table_1,A02310800,粉碎、筛粉设备,包括粉碎设备、磨粉设备、球磨机、胶体磨设备、圆盘粉筛机、金钢砂磨设备、其他粉碎、筛粉设备。,货物
table_1,A02310900,化学药品和中药设备零部件,,货物
table_1,A02319900,其他化学药品和中药设备,,货物
table_1,A02320000,医疗设备,,货物
table_1,A02320100,手术器械,包括基础外科手术器械、显微外科手术器械、神经外科手术器械、眼科手术器械、耳鼻喉科手术器械、口腔科手术器械、胸腔心血管外科手术器械、腹部外科手术器械、泌尿肛肠外科手术器械、矫形外科（骨科）手术器械、儿科手术器械、妇产科手术器械、计划生育科手术器械、注射穿刺器械、烧伤（整形）科手术器械等。,货物
